Trial number,Testcase,Alarm,Crash,Health,Operator log,Consistency,Differential,Custom
testrun-2024-02-23-14-39/trial-01-0033/0001,"{""field"": ""[\""spec\"", \""additionalServiceConfig\"", \""allpodsService\"", \""additionalLabels\"", \""ACTOKEY\""]"", ""testcase"": ""string-change""}",True,,message='pod: cass-operator-controller-manager-654655489c-hr75q container [manager] restart_count [1]',,"message='Found no matching fields for input' input_diff=Diff(prev='NotPresent', curr='ACTOKEY', path=[""spec"", ""additionalServiceConfig"", ""allpodsService"", ""additionalLabels"", ""ACTOKEY""]) system_state_diff=None",None,
testrun-2024-02-23-14-39/trial-01-0034/0000,{},False,,,,,None,
testrun-2024-02-23-14-39/trial-01-0034/0001,"{""field"": ""[\""spec\"", \""additionalServiceConfig\"", \""allpodsService\"", \""additionalLabels\"", \""ACTOKEY\""]"", ""testcase"": ""string-empty""}",True,,message='pod: cass-operator-controller-manager-654655489c-czb6b container [manager] restart_count [1]',,,None,
testrun-2024-02-23-14-39/trial-01-0035/0000,{},False,,,,,None,
testrun-2024-02-23-14-39/trial-01-0035/0001,"{""field"": ""[\""spec\"", \""podTemplateSpec\"", \""spec\"", \""nodeSelector\""]"", ""testcase"": ""object-deletion""}",True,,message='pod: cass-operator-controller-manager-654655489c-426b2 container [manager] restart_count [1]',,"message='Found no matching fields for input' input_diff=Diff(prev='NotPresent', curr='ACTOKEY', path=[""spec"", ""podTemplateSpec"", ""spec"", ""nodeSelector"", ""ACTOKEY""]) system_state_diff=None",None,
testrun-2024-02-23-14-39/trial-01-0036/0000,{},False,,,,,None,
testrun-2024-02-23-14-39/trial-01-0036/0001,"{""field"": ""[\""spec\"", \""podTemplateSpec\"", \""spec\"", \""nodeSelector\""]"", ""testcase"": ""object-empty""}",True,,message='pod: cass-operator-controller-manager-654655489c-phpjm container [manager] restart_count [1]',,,None,
testrun-2024-02-23-14-39/trial-01-0037/0000,{},False,,,,,None,
testrun-2024-02-23-14-39/trial-01-0037/0001,"{""field"": ""[\""spec\"", \""podTemplateSpec\"", \""spec\"", \""ephemeralContainers\"", 0, \""volumeDevices\""]"", ""testcase"": ""array-deletion""}",True,,message='pod: cass-operator-controller-manager-654655489c-mr7tr container [manager] restart_count [1]',,,None,
testrun-2024-02-23-14-39/trial-01-0038/0000,{},False,,,,,None,
testrun-2024-02-23-14-39/trial-01-0038/0001,"{""field"": ""[\""spec\"", \""podTemplateSpec\"", \""spec\"", \""ephemeralContainers\"", 0, \""volumeDevices\""]"", ""testcase"": ""array-push""}",True,,message='pod: cass-operator-controller-manager-654655489c-rxq74 container [manager] restart_count [1]',,,None,
testrun-2024-02-23-14-39/trial-02-0000/0000,{},False,,,,,None,
testrun-2024-02-23-14-39/trial-02-0000/0001,"{""field"": ""[\""spec\"", \""resources\"", \""claims\"", 0, \""name\""]"", ""testcase"": ""invalid-name""}",True,,message='pod: cass-operator-controller-manager-654655489c-v5zh5 container [manager] restart_count [1]',,,None,
testrun-2024-02-23-14-39/trial-02-0001/0000,{},False,,,,,None,
testrun-2024-02-23-14-39/trial-02-0001/0001,"{""field"": ""[\""spec\"", \""podTemplateSpec\"", \""spec\"", \""containers\"", 0, \""command\"", 0]"", ""testcase"": ""string-deletion""}",True,,message='pod: cass-operator-controller-manager-654655489c-hsxtj container [manager] restart_count [1]',,,None,
testrun-2024-02-23-14-39/trial-02-0002/0000,{},False,,,,,None,
