Trial number,Testcase,Alarm,Crash,Health,Operator log,Consistency,Differential,Custom
testrun-2024-03-06-11-23/trial-01-0005/0002,"{""field"": ""[\""spec\"", \""tidb\"", \""additionalVolumes\"", 0, \""emptyDir\"", \""sizeLimit\""]"", ""testcase"": ""k8s-quantity_increase""}",True,,,,"message='Found no matching fields for input' input_diff=Diff(prev='2000m', curr='4', path=[""spec"", ""tidb"", ""additionalVolumes"", 0, ""emptyDir"", ""sizeLimit""]) system_state_diff=None",None,
testrun-2024-03-06-11-23/trial-01-0006/0000,{},False,,,,,None,
testrun-2024-03-06-11-23/trial-01-0006/0001,"{""field"": ""[\""spec\"", \""tidb\"", \""additionalVolumes\"", 0, \""emptyDir\"", \""sizeLimit\""]"", ""testcase"": ""k8s-quantity_decrease""}",False,,,,,None,
testrun-2024-03-06-11-23/trial-01-0006/0002,"{""field"": ""[\""spec\"", \""tidb\"", \""additionalVolumes\"", 0, \""emptyDir\"", \""sizeLimit\""]"", ""testcase"": ""k8s-quantity_decrease""}",True,,,,"message='Found no matching fields for input' input_diff=Diff(prev='1000m', curr='0.5000', path=[""spec"", ""tidb"", ""additionalVolumes"", 0, ""emptyDir"", ""sizeLimit""]) system_state_diff=None",None,
testrun-2024-03-06-11-23/trial-01-0007/0000,{},False,,,,,None,
testrun-2024-03-06-11-23/trial-01-0007/0001,"{""field"": ""[\""spec\"", \""tidb\"", \""service\"", \""port\""]"", ""testcase"": ""integer-deletion""}",False,,,,,None,
testrun-2024-03-06-11-23/trial-01-0007/0002,"{""field"": ""[\""spec\"", \""tidb\"", \""service\"", \""port\""]"", ""testcase"": ""integer-deletion""}",False,,,,,None,
testrun-2024-03-06-11-23/trial-01-0007/0003,"{""field"": """", ""testcase"": ""revert""}",False,,,,,None,
testrun-2024-03-06-11-23/trial-01-0007/0004,"{""field"": ""[\""spec\"", \""tidb\"", \""service\"", \""port\""]"", ""testcase"": ""integer-change""}",False,,,,,None,
testrun-2024-03-06-11-23/trial-01-0007/0005,"{""field"": ""[\""spec\"", \""tidb\"", \""tlsClient\"", \""skipInternalClientCA\""]"", ""testcase"": ""boolean-deletion""}",False,,,,,None,
testrun-2024-03-06-11-23/trial-01-0007/0006,"{""field"": ""[\""spec\"", \""tidb\"", \""tlsClient\"", \""skipInternalClientCA\""]"", ""testcase"": ""boolean-deletion""}",False,,,,,None,
testrun-2024-03-06-11-23/trial-01-0007/0007,"{""field"": ""[\""spec\"", \""tidb\"", \""tlsClient\"", \""skipInternalClientCA\""]"", ""testcase"": ""boolean-toggle-off""}",False,,,,,None,
testrun-2024-03-06-11-23/trial-01-0007/0008,"{""field"": ""[\""spec\"", \""tidb\"", \""tlsClient\"", \""skipInternalClientCA\""]"", ""testcase"": ""boolean-toggle-off""}",False,,,,,None,
testrun-2024-03-06-11-23/trial-01-0007/0009,"{""field"": ""[\""spec\"", \""tidb\"", \""tlsClient\"", \""skipInternalClientCA\""]"", ""testcase"": ""boolean-toggle-on""}",False,,,,,None,
testrun-2024-03-06-11-23/trial-01-0008/0000,{},False,,,,,None,
testrun-2024-03-06-11-23/trial-01-0008/0001,"{""field"": ""[\""spec\"", \""tidb\"", \""additionalVolumes\"", 0, \""ephemeral\"", \""volumeClaimTemplate\"", \""spec\"", \""resources\"", \""claims\"", 0, \""name\""]"", ""testcase"": ""invalid-name""}",False,,,,,None,
