Trial number,testcase,baseline_alarm,baseline_crash_result,baseline_health_result,baseline_recovery_result,baseline_state_result,baseline_custom_result
trial-04-0055,,False,Pass,Pass,Pass,Pass,Pass
trial-04-0055,"{'field': '[""spec"", ""kafka"", ""logging"", ""valueFrom"", ""configMapKeyRef"", ""optional""]', 'testcase': 'boolean-deletion'}",True,Pass,Pass,Pass,"['spec', 'kafka', 'logging', 'valueFrom', 'configMapKeyRef', 'optional']",Pass
trial-04-0056,"{'field': '[""spec"", ""kafka"", ""logging"", ""valueFrom"", ""configMapKeyRef"", ""optional""]', 'testcase': 'boolean-toggle-off'}",True,Pass,Pass,Pass,"['spec', 'kafka', 'logging', 'valueFrom', 'configMapKeyRef', 'optional']",Pass
trial-04-0056,,False,Pass,Pass,Pass,Pass,Pass
trial-04-0056,"{'field': '[""spec"", ""kafka"", ""logging"", ""valueFrom"", ""configMapKeyRef"", ""optional""]', 'testcase': 'boolean-toggle-off'}",False,Pass,Pass,Pass,Pass,Pass
trial-04-0057,"{'field': '[""spec"", ""kafka"", ""logging"", ""valueFrom"", ""configMapKeyRef"", ""optional""]', 'testcase': 'boolean-toggle-on'}",False,Pass,Pass,Pass,Pass,Pass
trial-04-0057,,False,Pass,Pass,Pass,Pass,Pass
trial-04-0058,,False,Pass,Pass,Pass,Pass,Pass
trial-04-0058,"{'field': '[""spec"", ""maintenanceTimeWindows""]', 'testcase': 'array-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-04-0058,"{'field': '[""spec"", ""entityOperator"", ""template"", ""entityOperatorRole"", ""metadata"", ""annotations""]', 'testcase': 'object-empty'}",False,Pass,Pass,Pass,Pass,Pass
trial-04-0058,"{'field': '[""spec"", ""kafka"", ""template"", ""bootstrapService"", ""metadata""]', 'testcase': 'object-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-04-0058,"{'field': '[""spec"", ""maintenanceTimeWindows""]', 'testcase': 'array-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-04-0058,"{'field': '[""spec"", ""kafka"", ""template"", ""bootstrapService"", ""metadata""]', 'testcase': 'object-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-04-0058,"{'field': '[""spec"", ""maintenanceTimeWindows""]', 'testcase': 'array-pop'}",False,Pass,Pass,Pass,Pass,Pass
trial-04-0058,"{'field': '', 'testcase': 'revert'}",False,Pass,Pass,Pass,Pass,Pass
trial-04-0058,"{'field': '[""spec"", ""maintenanceTimeWindows""]', 'testcase': 'array-push'}",False,Pass,Pass,Pass,Pass,Pass
trial-04-0059,,False,Pass,Pass,Pass,Pass,Pass
trial-04-0059,"{'field': '[""spec"", ""zookeeper"", ""replicas""]', 'testcase': 'number-change'}",False,Pass,Pass,Pass,Pass,Pass
trial-04-0060,"{'field': '[""spec"", ""zookeeper"", ""template"", ""zookeeperContainer"", ""env""]', 'testcase': 'array-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-04-0060,"{'field': '[""spec"", ""zookeeper"", ""template"", ""zookeeperContainer"", ""env""]', 'testcase': 'array-push'}",False,Pass,Pass,Pass,Pass,Pass
trial-04-0060,"{'field': '[""spec"", ""kafkaExporter"", ""template"", ""container"", ""env"", 0, ""name""]', 'testcase': 'string-empty'}",False,Pass,Pass,Pass,Pass,Pass
trial-04-0060,"{'field': '[""spec"", ""zookeeper"", ""template"", ""zookeeperContainer"", ""env""]', 'testcase': 'array-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-04-0060,"{'field': '[""spec"", ""kafkaExporter"", ""template"", ""container"", ""env"", 0, ""name""]', 'testcase': 'string-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-04-0060,"{'field': '', 'testcase': 'revert'}",False,Pass,Pass,Pass,Pass,Pass
trial-04-0060,"{'field': '[""spec"", ""kafkaExporter"", ""template"", ""container"", ""env"", 0, ""name""]', 'testcase': 'string-change'}",False,Pass,Pass,Pass,Pass,Pass
trial-04-0060,"{'field': '[""spec"", ""kafkaExporter"", ""template"", ""container"", ""env"", 0, ""name""]', 'testcase': 'string-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-04-0060,,False,Pass,Pass,Pass,Pass,Pass
trial-04-0061,"{'field': '[""spec"", ""zookeeper"", ""template"", ""zookeeperContainer"", ""env""]', 'testcase': 'array-pop'}",False,Pass,Pass,Pass,Pass,Pass
trial-04-0061,,False,Pass,Pass,Pass,Pass,Pass
trial-04-0061,"{'field': '[""spec"", ""zookeeper"", ""template"", ""zookeeperContainer"", ""env""]', 'testcase': 'array-pop'}",True,Pass,Pass,Pass,"['spec', 'zookeeper', 'template', 'zookeeperContainer', 'env', 0, 'value']",Pass
trial-04-0062,"{'field': '[""spec"", ""cruiseControl"", ""tlsSidecar"", ""readinessProbe""]', 'testcase': 'object-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-04-0062,"{'field': '[""spec"", ""zookeeper"", ""template"", ""zookeeperContainer"", ""env""]', 'testcase': 'array-empty'}",False,Pass,Pass,Pass,Pass,Pass
trial-04-0062,"{'field': '[""spec"", ""cruiseControl"", ""tlsSidecar"", ""readinessProbe""]', 'testcase': 'object-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-04-0062,,False,Pass,Pass,Pass,Pass,Pass
trial-04-0063,"{'field': '', 'testcase': 'revert'}",False,Pass,Pass,Pass,Pass,Pass
trial-04-0063,"{'field': '[""spec"", ""zookeeper"", ""storage"", ""overrides""]', 'testcase': 'array-deletion'}",True,Pass,Pass,Pass,"['spec', 'zookeeper', 'storage', 'overrides', 0, 'class']",Pass
trial-04-0063,,False,Pass,Pass,Pass,Pass,Pass
trial-04-0063,"{'field': '[""spec"", ""zookeeper"", ""storage"", ""overrides""]', 'testcase': 'array-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-04-0064,,False,Pass,Pass,Pass,Pass,Pass
trial-04-0064,"{'field': '[""spec"", ""zookeeper"", ""storage"", ""overrides""]', 'testcase': 'array-push'}",False,Pass,Pass,Pass,Pass,Pass
trial-04-0064,"{'field': '[""spec"", ""zookeeper"", ""storage"", ""overrides""]', 'testcase': 'array-pop'}",True,Pass,Pass,Pass,"['spec', 'zookeeper', 'storage', 'overrides', 3, 'class']",Pass
trial-04-0064,"{'field': '[""spec"", ""zookeeper"", ""storage"", ""overrides""]', 'testcase': 'array-push'}",False,Pass,Pass,Pass,Pass,Pass
trial-04-0065,"{'field': '[""spec"", ""entityOperator"", ""template"", ""userOperatorContainer"", ""env""]', 'testcase': 'array-deletion'}",True,Pass,Pass,Pass,"['spec', 'entityOperator', 'template', 'userOperatorContainer', 'env', 0, 'value']",Pass
trial-04-0065,,False,Pass,Pass,Pass,Pass,Pass
trial-04-0065,"{'field': '[""spec"", ""entityOperator"", ""template"", ""userOperatorContainer"", ""env""]', 'testcase': 'array-deletion'}",True,Pass,Pass,Pass,"['spec', 'entityOperator', 'template', 'userOperatorContainer', 'env', 0, 'value']",Pass
trial-04-0065,"{'field': '[""spec"", ""zookeeper"", ""storage"", ""overrides""]', 'testcase': 'array-empty'}",False,Pass,Pass,Pass,Pass,Pass
trial-04-0066,,False,Pass,Pass,Pass,Pass,Pass
trial-04-0066,"{'field': '[""spec"", ""kafka"", ""authorization"", ""expireAfterMs""]', 'testcase': 'number-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-04-0066,"{'field': '[""spec"", ""kafka"", ""authorization"", ""expireAfterMs""]', 'testcase': 'number-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-04-0066,"{'field': '[""spec"", ""entityOperator"", ""template"", ""userOperatorContainer"", ""env""]', 'testcase': 'array-empty'}",False,Pass,Pass,Pass,Pass,Pass
trial-04-0067,,False,Pass,Pass,Pass,Pass,Pass
trial-04-0067,"{'field': '[""spec"", ""kafka"", ""template"", ""pod"", ""affinity""]', 'testcase': 'k8s-invalid_affinity'}",True,Pass,pod: test-cluster-kafka-0,Pass,Pass,Pass
trial-04-0068,"{'field': '[""spec"", ""zookeeper"", ""template"", ""pod"", ""tolerations"", 0]', 'testcase': 'k8s-plain_toleration'}",False,Pass,Pass,Pass,Pass,Pass
trial-04-0068,"{'field': '[""spec"", ""kafka"", ""template"", ""pod"", ""affinity""]', 'testcase': 'k8s-null_affinity'}",False,Pass,Pass,Pass,Pass,Pass
trial-04-0068,"{'field': '[""spec"", ""kafkaExporter"", ""template"", ""pod"", ""securityContext""]', 'testcase': 'k8s-normal_security_context'}",False,Pass,Pass,Pass,Pass,Pass
trial-04-0068,"{'field': '[""spec"", ""kafkaExporter"", ""template"", ""pod"", ""securityContext""]', 'testcase': 'k8s-bad_security_context'}",False,Pass,Pass,Pass,Pass,Pass
trial-04-0068,"{'field': '[""spec"", ""kafkaExporter"", ""template"", ""pod"", ""securityContext""]', 'testcase': 'k8s-root_security_context'}",False,Pass,Pass,Pass,Pass,Pass
trial-04-0068,"{'field': '[""spec"", ""zookeeper"", ""template"", ""pod"", ""tolerations"", 0]', 'testcase': 'k8s-control_plane_toleration'}",False,Pass,Pass,Pass,Pass,Pass
trial-04-0068,"{'field': '[""spec"", ""entityOperator"", ""template"", ""pod"", ""tolerations"", 0]', 'testcase': 'k8s-control_plane_toleration'}",False,Pass,Pass,Pass,Pass,Pass
trial-04-0068,"{'field': '[""spec"", ""entityOperator"", ""template"", ""pod"", ""tolerations"", 0]', 'testcase': 'k8s-plain_toleration'}",False,Pass,Pass,Pass,Pass,Pass
trial-04-0068,"{'field': '[""spec"", ""kafka"", ""template"", ""pod"", ""affinity""]', 'testcase': 'k8s-null_affinity'}",False,Pass,Pass,Pass,Pass,Pass
trial-04-0068,,False,Pass,Pass,Pass,Pass,Pass
trial-05-0000,"{'field': '[""spec"", ""cruiseControl"", ""tlsSidecar"", ""resources""]', 'testcase': 'object-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-05-0000,"{'field': '[""spec"", ""cruiseControl"", ""tlsSidecar"", ""resources""]', 'testcase': 'object-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-05-0000,"{'field': '[""spec"", ""kafka"", ""listeners"", 0, ""port""]', 'testcase': 'number-change'}",True,Pass,Pass,Pass,"['spec', 'kafka', 'listeners', 0, 'port']",Pass
trial-05-0000,"{'field': '[""spec"", ""zookeeper"", ""template"", ""podDisruptionBudget"", ""metadata"", ""annotations""]', 'testcase': 'object-empty'}",False,Pass,Pass,Pass,Pass,Pass
trial-05-0000,,False,Pass,Pass,Pass,Pass,Pass
trial-05-0000,"{'field': '', 'testcase': 'revert'}",False,Pass,Pass,Pass,Pass,Pass
trial-05-0001,,False,Pass,Pass,Pass,Pass,Pass
trial-05-0001,"{'field': '[""spec"", ""cruiseControl"", ""brokerCapacity"", ""cpuUtilization""]', 'testcase': 'number-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-05-0001,"{'field': '[""spec"", ""cruiseControl"", ""brokerCapacity"", ""cpuUtilization""]', 'testcase': 'number-deletion'}",True,Pass,Pass,Pass,"['spec', 'cruiseControl', 'brokerCapacity', 'cpuUtilization']",Pass
trial-05-0002,"{'field': '[""spec"", ""cruiseControl"", ""brokerCapacity"", ""cpuUtilization""]', 'testcase': 'number-change'}",False,Pass,Pass,Pass,Pass,Pass
trial-05-0002,"{'field': '[""spec"", ""jmxTrans"", ""kafkaQueries""]', 'testcase': 'array-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-05-0002,"{'field': '[""spec"", ""jmxTrans"", ""kafkaQueries""]', 'testcase': 'array-deletion'}",True,Pass,Pass,Pass,"['spec', 'jmxTrans', 'kafkaQueries', 0, 'targetMBean']",Pass
trial-05-0002,"{'field': '[""spec"", ""cruiseControl"", ""brokerCapacity"", ""cpuUtilization""]', 'testcase': 'number-change'}",False,Pass,Pass,Pass,Pass,Pass
trial-05-0002,,False,Pass,Pass,Pass,Pass,Pass
trial-05-0003,,False,Pass,Pass,Pass,Pass,Pass
trial-05-0003,"{'field': '[""spec"", ""jmxTrans"", ""kafkaQueries""]', 'testcase': 'array-push'}",False,Pass,Pass,Pass,Pass,Pass
trial-05-0003,"{'field': '[""spec"", ""jmxTrans"", ""kafkaQueries""]', 'testcase': 'array-push'}",False,Pass,Pass,Pass,Pass,Pass
trial-05-0003,"{'field': '[""spec"", ""jmxTrans"", ""kafkaQueries""]', 'testcase': 'array-pop'}",True,Pass,Pass,Pass,"['spec', 'jmxTrans', 'kafkaQueries', 0, 'targetMBean']",Pass
trial-05-0004,,False,Pass,Pass,Pass,Pass,Pass
trial-05-0005,,False,Pass,Pass,Pass,Pass,Pass
trial-05-0005,"{'field': '[""spec"", ""kafka"", ""listeners"", 0, ""authentication"", ""tlsTrustedCertificates"", 0, ""certificate""]', 'testcase': 'string-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-05-0005,"{'field': '[""spec"", ""kafkaExporter"", ""enableSaramaLogging""]', 'testcase': 'boolean-toggle-on'}",False,Pass,Pass,Pass,Pass,Pass
trial-05-0005,"{'field': '[""spec"", ""kafka"", ""listeners"", 0, ""authentication"", ""tlsTrustedCertificates"", 0, ""certificate""]', 'testcase': 'string-deletion'}",True,Pass,Pass,Pass,"['spec', 'kafka', 'listeners', 0, 'authentication', 'tlsTrustedCertificates', 0, 'certificate']",Pass
trial-05-0006,"{'field': '[""spec"", ""kafka"", ""listeners"", 0, ""authentication"", ""tlsTrustedCertificates"", 0, ""certificate""]', 'testcase': 'string-empty'}",True,Pass,Pass,Pass,"['spec', 'kafka', 'listeners', 0, 'authentication', 'tlsTrustedCertificates', 0, 'certificate']",Pass
trial-05-0006,"{'field': '[""spec"", ""kafka"", ""listeners"", 0, ""authentication"", ""tlsTrustedCertificates"", 0, ""certificate""]', 'testcase': 'string-change'}",False,Pass,Pass,Pass,Pass,Pass
trial-05-0006,,False,Pass,Pass,Pass,Pass,Pass
trial-05-0006,"{'field': '[""spec"", ""kafka"", ""listeners"", 0, ""authentication"", ""tlsTrustedCertificates"", 0, ""certificate""]', 'testcase': 'string-change'}",False,Pass,Pass,Pass,Pass,Pass
trial-05-0007,"{'field': '[""spec"", ""kafka"", ""jvmOptions"", ""javaSystemProperties"", 0, ""value""]', 'testcase': 'string-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-05-0007,"{'field': '[""spec"", ""kafka"", ""jvmOptions"", ""javaSystemProperties"", 0, ""value""]', 'testcase': 'string-change'}",False,Pass,Pass,Pass,Pass,Pass
trial-05-0007,,False,Pass,Pass,Pass,Pass,Pass
trial-05-0007,"{'field': '[""spec"", ""kafka"", ""template"", ""podDisruptionBudget""]', 'testcase': 'object-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-05-0007,"{'field': '[""spec"", ""kafka"", ""jvmOptions"", ""javaSystemProperties"", 0, ""value""]', 'testcase': 'string-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-05-0007,"{'field': '[""spec"", ""kafka"", ""template"", ""podDisruptionBudget""]', 'testcase': 'object-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-05-0007,"{'field': '[""spec"", ""zookeeper"", ""template"", ""serviceAccount""]', 'testcase': 'object-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-05-0007,"{'field': '[""spec"", ""zookeeper"", ""template"", ""serviceAccount""]', 'testcase': 'object-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-05-0008,"{'field': '[""spec"", ""kafka"", ""listeners"", 0, ""authentication"", ""jwksEndpointUri""]', 'testcase': 'string-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-05-0008,"{'field': '[""spec"", ""kafka"", ""listeners"", 0, ""networkPolicyPeers"", 0, ""podSelector"", ""matchExpressions"", 0, ""values""]', 'testcase': 'array-pop'}",False,Pass,Pass,Pass,Pass,Pass
trial-05-0008,"{'field': '[""spec"", ""kafka"", ""listeners"", 0, ""authentication"", ""jwksEndpointUri""]', 'testcase': 'string-deletion'}",True,Pass,Pass,Pass,"['spec', 'kafka', 'listeners', 0, 'authentication', 'jwksEndpointUri']",Pass
trial-05-0008,"{'field': '[""spec"", ""kafka"", ""listeners"", 0, ""networkPolicyPeers"", 0, ""podSelector"", ""matchExpressions"", 0, ""values""]', 'testcase': 'array-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-05-0008,"{'field': '[""spec"", ""kafka"", ""listeners"", 0, ""networkPolicyPeers"", 0, ""podSelector"", ""matchExpressions"", 0, ""values""]', 'testcase': 'array-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-05-0008,,False,Pass,Pass,Pass,Pass,Pass
trial-05-0008,"{'field': '[""spec"", ""kafka"", ""listeners"", 0, ""networkPolicyPeers"", 0, ""ipBlock"", ""except""]', 'testcase': 'array-pop'}",False,Pass,Pass,Pass,Pass,Pass
trial-05-0008,"{'field': '[""spec"", ""kafka"", ""listeners"", 0, ""networkPolicyPeers"", 0, ""podSelector"", ""matchExpressions"", 0, ""values""]', 'testcase': 'array-push'}",False,Pass,Pass,Pass,Pass,Pass
trial-05-0008,"{'field': '[""spec"", ""kafka"", ""listeners"", 0, ""networkPolicyPeers"", 0, ""ipBlock"", ""except""]', 'testcase': 'array-pop'}",False,Pass,Pass,Pass,Pass,Pass
trial-05-0009,"{'field': '[""spec"", ""kafka"", ""listeners"", 0, ""authentication"", ""jwksEndpointUri""]', 'testcase': 'string-change'}",False,Pass,Pass,Pass,Pass,Pass
trial-05-0009,"{'field': '[""spec"", ""kafka"", ""listeners"", 0, ""authentication"", ""jwksEndpointUri""]', 'testcase': 'string-empty'}",True,Pass,Pass,Pass,"['spec', 'kafka', 'listeners', 0, 'authentication', 'jwksEndpointUri']",Pass
trial-05-0009,,False,Pass,Pass,Pass,Pass,Pass
trial-05-0009,"{'field': '[""spec"", ""kafka"", ""listeners"", 0, ""authentication"", ""jwksEndpointUri""]', 'testcase': 'string-change'}",False,Pass,Pass,Pass,Pass,Pass
trial-05-0010,,False,Pass,Pass,Pass,Pass,Pass
trial-05-0010,"{'field': '[""spec"", ""kafkaExporter"", ""template"", ""container"", ""securityContext""]', 'testcase': 'object-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-05-0010,"{'field': '[""spec"", ""kafkaExporter"", ""template"", ""container"", ""securityContext""]', 'testcase': 'object-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-05-0011,"{'field': '[""spec"", ""entityOperator"", ""topicOperator"", ""topicMetadataMaxAttempts""]', 'testcase': 'number-change'}",False,Pass,Pass,Pass,Pass,Pass
trial-05-0011,,True,Pass,Pass,"{'values_changed': {""root['pod']['test-cluster-zookeeper-0']['spec']['containers'][0]['env'][3]['value']"": {'new_value': '-Xms36', 'old_value': '-Xms128M'}}}",Pass,Pass
trial-05-0011,"{'field': '[""spec"", ""zookeeper"", ""jvmOptions"", ""-Xms""]', 'testcase': 'string-deletion'}",True,Pod test-cluster-zookeeper-0 crashed,Pass,Pass,Pass,Pass
trial-05-0011,"{'field': '[""spec"", ""entityOperator"", ""topicOperator"", ""topicMetadataMaxAttempts""]', 'testcase': 'number-change'}",False,Pass,Pass,Pass,Pass,Pass
trial-05-0012,,False,Pass,Pass,Pass,Pass,Pass
trial-05-0012,"{'field': '[""spec"", ""zookeeper"", ""jvmOptions"", ""-Xms""]', 'testcase': 'string-change'}",True,Pass,Pass,Pass,"['spec', 'zookeeper', 'jvmOptions', '-Xms']",Pass
trial-05-0012,"{'field': '[""spec"", ""zookeeper"", ""jvmOptions"", ""-Xms""]', 'testcase': 'string-change'}",False,Pass,Pass,Pass,Pass,Pass
trial-05-0013,"{'field': '[""spec"", ""kafka"", ""jvmOptions""]', 'testcase': 'object-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-05-0013,"{'field': '[""spec"", ""kafka"", ""authorization"", ""allowOnError""]', 'testcase': 'boolean-deletion'}",True,Pass,Pass,Pass,"['spec', 'kafka', 'authorization', 'allowOnError']",Pass
trial-05-0013,"{'field': '', 'testcase': 'revert'}",False,Pass,Pass,Pass,Pass,Pass
trial-05-0013,"{'field': '[""spec"", ""kafka"", ""authorization"", ""allowOnError""]', 'testcase': 'boolean-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-05-0013,"{'field': '[""spec"", ""cruiseControl"", ""tlsSidecar"", ""readinessProbe"", ""periodSeconds""]', 'testcase': 'number-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-05-0013,"{'field': '[""spec"", ""kafka"", ""jvmOptions""]', 'testcase': 'object-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-05-0013,,False,Pass,Pass,Pass,Pass,Pass
trial-05-0013,"{'field': '', 'testcase': 'revert'}",False,Pass,Pass,Pass,Pass,Pass
trial-05-0013,"{'field': '[""spec"", ""cruiseControl"", ""tlsSidecar"", ""readinessProbe"", ""periodSeconds""]', 'testcase': 'number-change'}",False,Pass,Pass,Pass,Pass,Pass
trial-05-0014,,False,Pass,Pass,Pass,Pass,Pass
trial-05-0014,"{'field': '[""spec"", ""kafka"", ""authorization"", ""allowOnError""]', 'testcase': 'boolean-toggle-off'}",False,Pass,Pass,Pass,Pass,Pass
trial-05-0014,"{'field': '[""spec"", ""kafka"", ""authorization"", ""allowOnError""]', 'testcase': 'boolean-toggle-off'}",False,Pass,Pass,Pass,Pass,Pass
trial-05-0015,"{'field': '[""spec"", ""clientsCa""]', 'testcase': 'object-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-05-0015,"{'field': '[""spec"", ""kafka"", ""brokerRackInitImage""]', 'testcase': 'string-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-05-0015,"{'field': '[""spec"", ""jmxTrans"", ""outputDefinitions"", 0, ""typeNames"", 0]', 'testcase': 'string-change'}",False,Pass,Pass,Pass,Pass,Pass
trial-05-0015,"{'field': '[""spec"", ""jmxTrans"", ""outputDefinitions"", 0, ""typeNames"", 0]', 'testcase': 'string-empty'}",False,Pass,Pass,Pass,Pass,Pass
trial-05-0015,,False,Pass,Pass,Pass,Pass,Pass
trial-05-0015,"{'field': '[""spec"", ""kafka"", ""brokerRackInitImage""]', 'testcase': 'string-deletion'}",True,Pass,Pass,Pass,"['spec', 'kafka', 'brokerRackInitImage']",Pass
trial-05-0015,"{'field': '[""spec"", ""clientsCa""]', 'testcase': 'object-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-05-0015,"{'field': '[""spec"", ""jmxTrans"", ""outputDefinitions"", 0, ""typeNames"", 0]', 'testcase': 'string-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-05-0015,"{'field': '[""spec"", ""jmxTrans"", ""outputDefinitions"", 0, ""typeNames"", 0]', 'testcase': 'string-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-05-0016,"{'field': '[""spec"", ""kafka"", ""brokerRackInitImage""]', 'testcase': 'string-change'}",False,Pass,Pass,Pass,Pass,Pass
trial-05-0016,"{'field': '[""spec"", ""kafka"", ""brokerRackInitImage""]', 'testcase': 'string-empty'}",True,Pass,Pass,Pass,"['spec', 'kafka', 'brokerRackInitImage']",Pass
trial-05-0016,"{'field': '[""spec"", ""kafka"", ""brokerRackInitImage""]', 'testcase': 'string-change'}",False,Pass,Pass,Pass,Pass,Pass
trial-05-0016,,False,Pass,Pass,Pass,Pass,Pass
trial-05-0017,,False,Pass,Pass,Pass,Pass,Pass
trial-05-0017,"{'field': '[""spec"", ""kafka"", ""template"", ""serviceAccount"", ""metadata"", ""labels""]', 'testcase': 'object-empty'}",False,Pass,Pass,Pass,Pass,Pass
trial-05-0018,,False,Pass,Pass,Pass,Pass,Pass
trial-05-0018,"{'field': '[""spec"", ""kafka"", ""listeners"", 0, ""configuration"", ""bootstrap"", ""nodePort""]', 'testcase': 'number-change'}",False,Pass,Pass,Pass,Pass,Pass
trial-05-0018,"{'field': '[""spec"", ""kafka"", ""listeners"", 0, ""configuration"", ""bootstrap"", ""nodePort""]', 'testcase': 'number-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-05-0018,"{'field': '[""spec"", ""kafka"", ""listeners"", 0, ""configuration"", ""bootstrap"", ""nodePort""]', 'testcase': 'number-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-05-0018,"{'field': '[""spec"", ""cruiseControl"", ""tlsSidecar"", ""livenessProbe""]', 'testcase': 'object-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-05-0018,"{'field': '[""spec"", ""kafkaExporter"", ""template"", ""service""]', 'testcase': 'object-empty'}",False,Pass,Pass,Pass,Pass,Pass
trial-05-0018,"{'field': '[""spec"", ""cruiseControl"", ""tlsSidecar"", ""livenessProbe""]', 'testcase': 'object-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-05-0018,"{'field': '[""spec"", ""kafka"", ""listeners"", 0, ""configuration"", ""maxConnections""]', 'testcase': 'number-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-05-0018,"{'field': '[""spec"", ""kafka"", ""listeners"", 0, ""configuration"", ""maxConnections""]', 'testcase': 'number-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-05-0018,"{'field': '[""spec"", ""zookeeper"", ""template"", ""nodesService"", ""metadata"", ""labels""]', 'testcase': 'object-empty'}",False,Pass,Pass,Pass,Pass,Pass
trial-05-0018,"{'field': '[""spec"", ""kafka"", ""listeners"", 0, ""configuration"", ""maxConnections""]', 'testcase': 'number-change'}",False,Pass,Pass,Pass,Pass,Pass
trial-05-0019,"{'field': '[""spec"", ""cruiseControl"", ""tlsSidecar"", ""livenessProbe""]', 'testcase': 'object-empty'}",False,Pass,Pass,Pass,Pass,Pass
trial-05-0019,"{'field': '[""spec"", ""kafka"", ""listeners"", 0, ""authentication"", ""tlsTrustedCertificates"", 0]', 'testcase': 'object-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-05-0019,"{'field': '', 'testcase': 'revert'}",False,Pass,Pass,Pass,Pass,Pass
trial-05-0019,,False,Pass,Pass,Pass,Pass,Pass
trial-05-0020,"{'field': '[""spec"", ""kafkaExporter"", ""readinessProbe"", ""successThreshold""]', 'testcase': 'number-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-05-0020,"{'field': '', 'testcase': 'revert'}",False,Pass,Pass,Pass,Pass,Pass
trial-05-0020,,False,Pass,Pass,Pass,Pass,Pass
trial-05-0020,"{'field': '[""spec"", ""kafkaExporter"", ""readinessProbe"", ""periodSeconds""]', 'testcase': 'number-change'}",False,Pass,Pass,Pass,Pass,Pass
trial-05-0020,"{'field': '[""spec"", ""zookeeper"", ""jmxOptions""]', 'testcase': 'object-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-05-0020,"{'field': '[""spec"", ""kafka"", ""storage"", ""deleteClaim""]', 'testcase': 'boolean-toggle-on'}",False,Pass,Pass,Pass,Pass,Pass
trial-05-0020,"{'field': '[""spec"", ""zookeeper"", ""jmxOptions""]', 'testcase': 'object-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-05-0020,"{'field': '', 'testcase': 'revert'}",False,Pass,Pass,Pass,Pass,Pass
trial-05-0020,"{'field': '[""spec"", ""kafkaExporter"", ""readinessProbe"", ""periodSeconds""]', 'testcase': 'number-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-05-0021,"{'field': '', 'testcase': 'revert'}",False,Pass,Pass,Pass,Pass,Pass
trial-05-0021,"{'field': '[""spec"", ""kafkaExporter"", ""readinessProbe"", ""successThreshold""]', 'testcase': 'number-change'}",False,Pass,Pass,Pass,Pass,Pass
trial-05-0021,"{'field': '[""spec"", ""entityOperator"", ""topicOperator"", ""logging"", ""type""]', 'testcase': 'string-deletion'}",False,Pass,Pass,Pass,Pass,Pass
