Trial number,Testcase,Alarm,Crash,Health,Operator log,Consistency,Differential,Custom
testrun-2024-02-23-19-06/trial-00-0014/0006,"{""field"": ""[\""spec\"", \""repo\"", \""volumes\"", 0, \""projected\"", \""sources\"", 0, \""secret\"", \""name\""]"", ""testcase"": ""invalid-name""}",False,,,,,None,
testrun-2024-02-23-19-06/trial-00-0014/0007,"{""field"": """", ""testcase"": ""revert""}",False,,,,,None,
testrun-2024-02-23-19-06/trial-00-0014/0008,"{""field"": ""[\""status\"", \""applicationController\""]"", ""testcase"": ""string-deletion""}",False,,,,,None,
testrun-2024-02-23-19-06/trial-00-0014/0009,"{""field"": """", ""testcase"": ""revert""}",False,,,,,None,
testrun-2024-02-23-19-06/trial-00-0015/0000,{},False,,,,,None,
testrun-2024-02-23-19-06/trial-00-0015/0001,"{""field"": """", ""testcase"": ""revert""}",False,,,,,None,
testrun-2024-02-23-19-06/trial-00-0015/0002,"{""field"": ""[\""status\"", \""applicationController\""]"", ""testcase"": ""string-change""}",False,,,,,None,
testrun-2024-02-23-19-06/trial-00-0015/0003,"{""field"": """", ""testcase"": ""revert""}",False,,,,,None,
testrun-2024-02-23-19-06/trial-00-0015/0004,"{""field"": ""[\""status\"", \""applicationController\""]"", ""testcase"": ""string-empty""}",False,,,,,None,
testrun-2024-02-23-19-06/trial-00-0015/0005,"{""field"": """", ""testcase"": ""revert""}",False,,,,,None,
testrun-2024-02-23-19-06/trial-00-0016/0000,{},False,,,,,None,
testrun-2024-02-23-19-06/trial-00-0016/0001,"{""field"": """", ""testcase"": ""revert""}",False,,,,,None,
testrun-2024-02-23-19-06/trial-00-0016/0002,"{""field"": ""[\""spec\"", \""redis\"", \""image\""]"", ""testcase"": ""string-change""}",False,,,,,None,
testrun-2024-02-23-19-06/trial-00-0016/0003,"{""field"": """", ""testcase"": ""revert""}",False,,,,,None,
testrun-2024-02-23-19-06/trial-00-0016/0004,"{""field"": ""[\""spec\"", \""redis\"", \""image\""]"", ""testcase"": ""string-empty""}",False,,,,,None,
testrun-2024-02-23-19-06/trial-00-0016/0005,"{""field"": """", ""testcase"": ""revert""}",False,,,,,None,
testrun-2024-02-23-19-06/trial-00-0016/0006,"{""field"": ""[\""spec\"", \""repo\""]"", ""testcase"": ""object-deletion""}",False,,,,,None,
testrun-2024-02-23-19-06/trial-00-0016/0007,"{""field"": """", ""testcase"": ""revert""}",False,,,,,None,
testrun-2024-02-23-19-06/trial-00-0016/0008,"{""field"": ""[\""spec\"", \""repo\""]"", ""testcase"": ""object-empty""}",False,,,,,None,
testrun-2024-02-23-19-06/trial-00-0016/0009,"{""field"": """", ""testcase"": ""revert""}",False,,,,,None,
testrun-2024-02-23-19-06/trial-00-0017/0000,{},False,,,,,None,
testrun-2024-02-23-19-06/trial-00-0017/0001,"{""field"": """", ""testcase"": ""revert""}",False,,,,,None,
testrun-2024-02-23-19-06/trial-00-0017/0002,"{""field"": ""[\""spec\"", \""repo\"", \""initContainers\"", 0, \""restartPolicy\""]"", ""testcase"": ""k8s-invalid_restart_policy""}",False,,,,,None,
testrun-2024-02-23-19-06/trial-00-0017/0003,"{""field"": """", ""testcase"": ""revert""}",False,,,,,None,
testrun-2024-02-23-19-06/trial-00-0017/0004,"{""field"": ""[\""spec\"", \""repo\"", \""initContainers\"", 0, \""restartPolicy\""]"", ""testcase"": ""k8s-restart_policy_change""}",False,,,,,None,
testrun-2024-02-23-19-06/trial-00-0017/0005,"{""field"": """", ""testcase"": ""revert""}",False,,,,,None,
testrun-2024-02-23-19-06/trial-00-0017/0006,"{""field"": ""[\""spec\"", \""prometheus\"", \""ingress\"", \""ingressClassName\""]"", ""testcase"": ""string-deletion""}",False,,,,,None,
testrun-2024-02-23-19-06/trial-00-0017/0007,"{""field"": """", ""testcase"": ""revert""}",False,,,,,None,
testrun-2024-02-23-19-06/trial-00-0017/0008,"{""field"": ""[\""spec\"", \""prometheus\"", \""ingress\"", \""ingressClassName\""]"", ""testcase"": ""string-change""}",False,,,,,None,
testrun-2024-02-23-19-06/trial-00-0017/0009,"{""field"": """", ""testcase"": ""revert""}",False,,,,,None,
testrun-2024-02-23-19-06/trial-00-0018/0000,{},False,,,,,None,
testrun-2024-02-23-19-06/trial-00-0018/0001,"{""field"": """", ""testcase"": ""revert""}",False,,,,,None,
testrun-2024-02-23-19-06/trial-01-0000/0000,{},False,,,,,None,
testrun-2024-02-23-19-06/trial-01-0000/0001,"{""field"": """", ""testcase"": ""revert""}",False,,,,,None,
testrun-2024-02-23-19-06/trial-01-0000/0002,"{""field"": ""[\""spec\"", \""prometheus\"", \""route\"", \""annotations\"", \""ACTOKEY\""]"", ""testcase"": ""string-change""}",False,,,,"message='Found no matching fields for input' input_diff=Diff(prev='NotPresent', curr='ACTOKEY', path=[""spec"", ""prometheus"", ""route"", ""annotations"", ""ACTOKEY""]) system_state_diff=None",None,
testrun-2024-02-23-19-06/trial-01-0000/0003,"{""field"": """", ""testcase"": ""revert""}",False,,,,,None,
testrun-2024-02-23-19-06/trial-01-0000/0004,"{""field"": ""[\""spec\"", \""prometheus\"", \""route\"", \""annotations\"", \""ACTOKEY\""]"", ""testcase"": ""string-empty""}",False,,,,"message='Found no matching fields for input' input_diff=Diff(prev='NotPresent', curr='', path=[""spec"", ""prometheus"", ""route"", ""annotations"", ""ACTOKEY""]) system_state_diff=None",None,
testrun-2024-02-23-19-06/trial-01-0000/0005,"{""field"": """", ""testcase"": ""revert""}",False,,,,,None,
testrun-2024-02-23-19-06/trial-01-0001/0000,{},False,,,,,None,
testrun-2024-02-23-19-06/trial-01-0001/0001,"{""field"": """", ""testcase"": ""revert""}",False,,,,,None,
testrun-2024-02-23-19-06/trial-01-0001/0002,"{""field"": ""[\""spec\"", \""grafana\"", \""version\""]"", ""testcase"": ""string-deletion""}",False,,,,,None,
testrun-2024-02-23-19-06/trial-01-0001/0003,"{""field"": """", ""testcase"": ""revert""}",False,,,,,None,
testrun-2024-02-23-19-06/trial-01-0001/0004,"{""field"": ""[\""spec\"", \""grafana\"", \""version\""]"", ""testcase"": ""string-change""}",False,,,,,None,
testrun-2024-02-23-19-06/trial-01-0001/0005,"{""field"": """", ""testcase"": ""revert""}",False,,,,,None,
testrun-2024-02-23-19-06/trial-01-0001/0006,"{""field"": ""[\""spec\"", \""grafana\"", \""version\""]"", ""testcase"": ""string-empty""}",False,,,,,None,
testrun-2024-02-23-19-06/trial-01-0001/0007,"{""field"": """", ""testcase"": ""revert""}",False,,,,,None,
testrun-2024-02-23-19-06/trial-01-0001/0008,"{""field"": ""[\""spec\"", \""repo\"", \""volumes\"", 0, \""configMap\"", \""name\""]"", ""testcase"": ""invalid-name""}",False,,,,,None,
testrun-2024-02-23-19-06/trial-01-0001/0009,"{""field"": """", ""testcase"": ""revert""}",False,,,,,None,
testrun-2024-02-23-19-06/trial-01-0002/0000,{},False,,,,,None,
testrun-2024-02-23-19-06/trial-01-0002/0001,"{""field"": """", ""testcase"": ""revert""}",False,,,,,None,
testrun-2024-02-23-19-06/trial-01-0002/0002,"{""field"": ""[\""spec\"", \""server\"", \""route\"", \""tls\"", \""certificate\""]"", ""testcase"": ""string-deletion""}",False,,,,,None,
testrun-2024-02-23-19-06/trial-01-0002/0003,"{""field"": """", ""testcase"": ""revert""}",False,,,,,None,
testrun-2024-02-23-19-06/trial-01-0002/0004,"{""field"": ""[\""spec\"", \""server\"", \""route\"", \""tls\"", \""certificate\""]"", ""testcase"": ""string-change""}",False,,,,,None,
testrun-2024-02-23-19-06/trial-01-0002/0005,"{""field"": """", ""testcase"": ""revert""}",False,,,,,None,
testrun-2024-02-23-19-06/trial-01-0002/0006,"{""field"": ""[\""spec\"", \""server\"", \""route\"", \""tls\"", \""certificate\""]"", ""testcase"": ""string-empty""}",False,,,,,None,
testrun-2024-02-23-19-06/trial-01-0002/0007,"{""field"": """", ""testcase"": ""revert""}",False,,,,,None,
testrun-2024-02-23-19-06/trial-01-0002/0008,"{""field"": ""[\""spec\"", \""resourceIgnoreDifferences\"", \""all\"", \""jqPathExpressions\"", 0]"", ""testcase"": ""string-deletion""}",False,,,,,None,
testrun-2024-02-23-19-06/trial-01-0002/0009,"{""field"": """", ""testcase"": ""revert""}",False,,,,,None,
testrun-2024-02-23-19-06/trial-01-0003/0000,{},False,,,,,None,
testrun-2024-02-23-19-06/trial-01-0003/0001,"{""field"": """", ""testcase"": ""revert""}",False,,,,,None,
testrun-2024-02-23-19-06/trial-01-0004/0000,{},False,,,,,None,
testrun-2024-02-23-19-06/trial-01-0004/0001,"{""field"": """", ""testcase"": ""revert""}",False,,,,,None,
testrun-2024-02-23-19-06/trial-01-0004/0002,"{""field"": ""[\""spec\"", \""server\"", \""grpc\"", \""host\""]"", ""testcase"": ""string-empty""}",False,,,,,None,
testrun-2024-02-23-19-06/trial-01-0004/0003,"{""field"": """", ""testcase"": ""revert""}",False,,,,,None,
testrun-2024-02-23-19-06/trial-01-0004/0004,"{""field"": ""[\""spec\"", \""server\"", \""grpc\""]"", ""testcase"": ""object-deletion""}",False,,,,,None,
testrun-2024-02-23-19-06/trial-01-0004/0005,"{""field"": """", ""testcase"": ""revert""}",False,,,,,None,
testrun-2024-02-23-19-06/trial-01-0004/0006,"{""field"": ""[\""spec\"", \""server\"", \""grpc\""]"", ""testcase"": ""object-empty""}",False,,,,,None,
testrun-2024-02-23-19-06/trial-01-0004/0007,"{""field"": """", ""testcase"": ""revert""}",False,,,,,None,
