Trial number,Testcase,Alarm,Crash,Health,Operator log,Consistency,Differential,Custom
testrun-2024-03-15-01-42/trial-04-0009/0003,"{""field"": ""[\""spec\"", \""brokerConfigGroups\"", \""ACTOKEY\"", \""affinity\"", \""podAntiAffinity\"", \""requiredDuringSchedulingIgnoredDuringExecution\"", 0, \""labelSelector\"", \""matchExpressions\"", 0, \""values\""]"", ""testcase"": ""array-pop""}",False,,,"message='Invalid input detected' responsible_property=[""spec"", ""brokerConfigGroups"", ""ACTOKEY"", ""affinity"", ""podAntiAffinity"", ""requiredDuringSchedulingIgnoredDuringExecution"", 0, ""labelSelector"", ""matchExpressions"", 0, ""operator""]",,None,
testrun-2024-03-15-01-42/trial-04-0009/0004,"{""field"": """", ""testcase"": ""revert""}",False,,,,,None,
testrun-2024-03-15-01-42/trial-04-0009/0005,"{""field"": ""[\""spec\"", \""brokerConfigGroups\"", \""ACTOKEY\"", \""affinity\"", \""podAntiAffinity\"", \""requiredDuringSchedulingIgnoredDuringExecution\"", 0, \""labelSelector\"", \""matchExpressions\"", 0, \""values\""]"", ""testcase"": ""array-empty""}",False,,,"message='Invalid input detected' responsible_property=[""spec"", ""brokerConfigGroups"", ""ACTOKEY"", ""affinity"", ""podAntiAffinity"", ""requiredDuringSchedulingIgnoredDuringExecution"", 0, ""labelSelector"", ""matchExpressions"", 0, ""operator""]",,None,
testrun-2024-03-15-01-42/trial-04-0009/0006,"{""field"": """", ""testcase"": ""revert""}",False,,,,,None,
testrun-2024-03-15-01-42/trial-05-0000/0000,{},False,,,,,None,
testrun-2024-03-15-01-42/trial-05-0000/0001,"{""field"": ""[\""spec\"", \""brokers\"", 0, \""brokerConfig\"", \""affinity\""]"", ""testcase"": ""k8s-all_on_one_node""}",False,,message='pod: test-cluster-0-xjn4p',"message='Invalid input detected' responsible_property=[""spec"", ""brokers"", 0, ""brokerConfig"", ""affinity"", ""podAffinity"", ""requiredDuringSchedulingIgnoredDuringExecution"", 0, ""labelSelector"", ""matchExpressions"", 0, ""values"", 0]",,None,
testrun-2024-03-15-01-42/trial-05-0001/0000,{},False,,,,,None,
testrun-2024-03-15-01-42/trial-05-0001/0001,"{""field"": ""[\""spec\"", \""brokers\"", 0, \""brokerConfig\"", \""affinity\""]"", ""testcase"": ""k8s-all_on_different_nodes""}",False,,,"message='Invalid input detected' responsible_property=[""spec"", ""brokers"", 0, ""brokerConfig"", ""affinity"", ""podAntiAffinity"", ""requiredDuringSchedulingIgnoredDuringExecution"", 0, ""labelSelector"", ""matchExpressions"", 0, ""values"", 0]",,None,
testrun-2024-03-15-01-42/trial-05-0001/0002,"{""field"": """", ""testcase"": ""revert""}",True,,message='pod: test-cluster-2-kb2w2',,,None,
testrun-2024-03-15-01-42/trial-05-0001/0003,"{""field"": ""[\""spec\"", \""brokers\"", 0, \""brokerConfig\"", \""affinity\""]"", ""testcase"": ""k8s-invalid_affinity""}",False,,,"message='Invalid input detected' responsible_property=[""spec"", ""brokers"", 0, ""brokerConfig"", ""affinity"", ""podAntiAffinity"", ""requiredDuringSchedulingIgnoredDuringExecution"", 0, ""labelSelector"", ""matchExpressions"", 0, ""values"", 0]",,None,
testrun-2024-03-15-01-42/trial-05-0001/0004,"{""field"": """", ""testcase"": ""revert""}",False,,,,,None,
testrun-2024-03-15-01-42/trial-05-0001/0005,"{""field"": ""[\""spec\"", \""brokers\"", 0, \""brokerConfig\"", \""affinity\""]"", ""testcase"": ""k8s-null_affinity""}",False,,,"message='Invalid input detected' responsible_property=[""spec"", ""brokers"", 0, ""brokerConfig"", ""affinity"", ""podAntiAffinity"", ""requiredDuringSchedulingIgnoredDuringExecution"", 0, ""labelSelector"", ""matchExpressions"", 0, ""values"", 0]",,None,
testrun-2024-03-15-01-42/trial-05-0001/0006,"{""field"": """", ""testcase"": ""revert""}",False,,,,,None,
testrun-2024-03-15-01-42/trial-05-0001/0007,"{""field"": ""[\""spec\"", \""brokerConfigGroups\"", \""ACTOKEY\"", \""volumes\"", 0, \""cinder\"", \""fsType\""]"", ""testcase"": ""string-deletion""}",False,,,,,None,
testrun-2024-03-15-01-42/trial-06-0000/0000,{},False,,,,,None,
testrun-2024-03-15-01-42/trial-06-0000/0001,"{""field"": ""[\""spec\"", \""zkAddresses\""]"", ""testcase"": ""array-empty""}",False,,,,,None,
testrun-2024-03-15-01-42/trial-06-0000/0002,"{""field"": ""[\""spec\"", \""brokers\"", 0, \""brokerConfig\"", \""volumes\"", 0, \""name\""]"", ""testcase"": ""invalid-name""}",False,,,message='Invalid input detected' responsible_property=[],,None,
testrun-2024-03-15-01-42/trial-06-0000/0003,"{""field"": """", ""testcase"": ""revert""}",False,,,,,None,
testrun-2024-03-15-01-42/trial-07-0000/0000,{},True,,message='pod: test-cluster-0-47bx2',,,None,
testrun-2024-03-15-01-42/trial-07-0001/0000,{},True,,message='pod: test-cluster-0-h5k7j',,,None,
testrun-2024-03-15-01-42/trial-07-0002/0000,{},False,,,,,None,
testrun-2024-03-15-01-42/trial-07-0002/0001,"{""field"": ""[\""spec\"", \""brokerConfigGroups\"", \""ACTOKEY\"", \""podSecurityContext\""]"", ""testcase"": ""object-deletion""}",False,,,,,None,
testrun-2024-03-15-01-42/trial-07-0002/0002,"{""field"": ""[\""spec\"", \""brokerConfigGroups\"", \""ACTOKEY\"", \""podSecurityContext\""]"", ""testcase"": ""object-deletion""}",True,,message='pod: test-cluster-0-9wpp6',,,None,
testrun-2024-03-15-01-42/trial-07-0003/0000,{},False,,,,,None,
testrun-2024-03-15-01-42/trial-07-0003/0001,"{""field"": ""[\""spec\"", \""brokerConfigGroups\"", \""ACTOKEY\"", \""podSecurityContext\""]"", ""testcase"": ""object-empty""}",True,,message='pod: test-cluster-2-2tb6d',,,None,
testrun-2024-03-15-01-42/trial-07-0004/0000,{},False,,,,,None,
testrun-2024-03-15-01-42/trial-07-0004/0001,"{""field"": ""[\""spec\"", \""brokerConfigGroups\"", \""ACTOKEY\"", \""containers\"", 0, \""livenessProbe\"", \""httpGet\"", \""httpHeaders\"", 0]"", ""testcase"": ""object-deletion""}",False,,,,,None,
testrun-2024-03-15-01-42/trial-07-0004/0002,"{""field"": ""[\""spec\"", \""brokerConfigGroups\"", \""ACTOKEY\"", \""containers\"", 0, \""livenessProbe\"", \""httpGet\"", \""httpHeaders\"", 0]"", ""testcase"": ""object-deletion""}",False,,,,,None,
testrun-2024-03-15-01-42/trial-07-0004/0003,"{""field"": """", ""testcase"": ""revert""}",False,,,,,None,
testrun-2024-03-15-01-42/trial-07-0004/0004,"{""field"": ""[\""spec\"", \""brokerConfigGroups\"", \""ACTOKEY\"", \""containers\"", 0, \""livenessProbe\"", \""httpGet\"", \""httpHeaders\"", 0]"", ""testcase"": ""object-empty""}",False,,,,,None,
testrun-2024-03-15-01-42/trial-07-0004/0005,"{""field"": """", ""testcase"": ""revert""}",False,,,,,None,
testrun-2024-03-15-01-42/trial-07-0004/0006,"{""field"": ""[\""spec\"", \""listenersConfig\"", \""externalListeners\"", 0, \""config\"", \""ingressConfig\"", \""ACTOKEY\"", \""envoyConfig\"", \""affinity\"", \""podAffinity\"", \""preferredDuringSchedulingIgnoredDuringExecution\"", 0, \""podAffinityTerm\"", \""namespaceSelector\"", \""matchExpressions\"", 0, \""operator\""]"", ""testcase"": ""string-deletion""}",False,,,"message='Invalid input detected' responsible_property=[""spec"", ""listenersConfig"", ""externalListeners"", 0, ""config"", ""ingressConfig"", ""ACTOKEY"", ""envoyConfig"", ""affinity"", ""podAffinity"", ""preferredDuringSchedulingIgnoredDuringExecution"", 0, ""podAffinityTerm"", ""namespaceSelector"", ""matchExpressions"", 0, ""operator""]",,None,
testrun-2024-03-15-01-42/trial-07-0004/0007,"{""field"": """", ""testcase"": ""revert""}",False,,,,,None,
testrun-2024-03-15-01-42/trial-07-0004/0008,"{""field"": ""[\""spec\"", \""listenersConfig\"", \""externalListeners\"", 0, \""config\"", \""ingressConfig\"", \""ACTOKEY\"", \""envoyConfig\"", \""affinity\"", \""podAffinity\"", \""preferredDuringSchedulingIgnoredDuringExecution\"", 0, \""podAffinityTerm\"", \""namespaceSelector\"", \""matchExpressions\"", 0, \""operator\""]"", ""testcase"": ""string-change""}",False,,,"message='Invalid input detected' responsible_property=[""spec"", ""listenersConfig"", ""externalListeners"", 0, ""config"", ""ingressConfig"", ""ACTOKEY"", ""envoyConfig"", ""affinity"", ""podAffinity"", ""preferredDuringSchedulingIgnoredDuringExecution"", 0, ""podAffinityTerm"", ""namespaceSelector"", ""matchExpressions"", 0, ""operator""]",,None,
testrun-2024-03-15-01-42/trial-07-0004/0009,"{""field"": """", ""testcase"": ""revert""}",False,,,,,None,
testrun-2024-03-15-01-42/trial-07-0005/0000,{},False,,,,,None,
testrun-2024-03-15-01-42/trial-07-0005/0001,"{""field"": ""[\""spec\"", \""listenersConfig\"", \""externalListeners\"", 0, \""config\"", \""ingressConfig\"", \""ACTOKEY\"", \""envoyConfig\"", \""affinity\"", \""podAffinity\"", \""preferredDuringSchedulingIgnoredDuringExecution\"", 0, \""podAffinityTerm\"", \""namespaceSelector\"", \""matchExpressions\"", 0, \""operator\""]"", ""testcase"": ""string-empty""}",False,,,"message='Invalid input detected' responsible_property=[""spec"", ""listenersConfig"", ""externalListeners"", 0, ""config"", ""ingressConfig"", ""ACTOKEY"", ""envoyConfig"", ""affinity"", ""podAffinity"", ""preferredDuringSchedulingIgnoredDuringExecution"", 0, ""podAffinityTerm"", ""namespaceSelector"", ""matchExpressions"", 0, ""operator""]",,None,
testrun-2024-03-15-01-42/trial-07-0005/0002,"{""field"": """", ""testcase"": ""revert""}",False,,,,,None,
